mileage,make,model,fuel,gear,offerType,price,hp,year,mileage_bins
36210,Renault,Clio,Gasoline,Manual,Used,8499.0,73.0,2016,under 50k
101850,Opel,Meriva,Diesel,Manual,Used,8690.0,95.0,2016,under 150k
13832,Citroen,C3,Gasoline,Manual,Used,8690.0,82.0,2016,under 50k
49950,SEAT,Ibiza,Gasoline,Manual,Used,8690.0,90.0,2016,under 50k
98700,Opel,Astra,Diesel,Manual,Used,8770.0,110.0,2016,under 100k
190543,Mercedes-Benz,Citan,Diesel,Manual,Used,8799.0,90.0,2016,under 200k
80000,SEAT,Leon,Diesel,Manual,Used,8800.0,110.0,2016,under 100k
109859,Ford,Fiesta,Gasoline,Manual,Used,8840.0,125.0,2016,under 150k
82000,Skoda,Fabia,Gasoline,Manual,Used,8850.0,110.0,2016,under 100k
68300,Renault,Megane,Diesel,Manual,Used,8850.0,110.0,2016,under 100k
57644,Skoda,Fabia,Gasoline,Manual,Used,8850.0,90.0,2016,under 100k
110412,Opel,Astra,Diesel,Manual,Used,8880.0,95.0,2016,under 150k
34955,Nissan,Micra,Gasoline,Manual,Used,8880.0,80.0,2016,under 50k
149889,Opel,Insignia,Diesel,Automatic,Used,8890.0,136.0,2016,under 150k
138965,Volkswagen,Golf,Diesel,Manual,Used,8890.0,110.0,2016,under 150k
69934,Skoda,Fabia,Diesel,Manual,Used,8890.0,90.0,2016,under 100k
113000,Volkswagen,Golf Variant,Diesel,Manual,Used,8900.0,110.0,2016,under 150k
3070,Hyundai,i10,Gasoline,Manual,Used,7950.0,67.0,2017,under 50k
60300,Peugeot,208,Gasoline,Manual,Used,7950.0,82.0,2017,under 100k
79883,Ford,Fiesta,Gasoline,Manual,Used,7985.0,101.0,2017,under 100k
36955,Nissan,Micra,Gasoline,Manual,Used,7990.0,80.0,2017,under 50k
24162,Hyundai,i10,Gasoline,Manual,Used,7990.0,67.0,2017,under 50k
78588,Skoda,Fabia,Gasoline,Manual,Used,7990.0,60.0,2017,under 100k
63200,Renault,Clio,Gasoline,Manual,Used,7990.0,90.0,2017,under 100k
68753,Nissan,Micra,Gasoline,Manual,Used,7990.0,80.0,2017,under 100k
29731,Toyota,Aygo,Gasoline,Manual,Used,7990.0,69.0,2017,under 50k
29712,Renault,Twingo,Gasoline,Manual,Used,7990.0,69.0,2017,under 50k
45401,Skoda,Citigo,Gasoline,Manual,Used,7990.0,75.0,2017,under 50k
42341,Ford,Ka/Ka+,Gasoline,Manual,Used,7990.0,69.0,2017,under 50k
68360,Toyota,Aygo,Gasoline,Manual,Used,7990.0,69.0,2017,under 100k
28864,Renault,Clio,Gasoline,Manual,Used,7995.0,73.0,2017,under 50k
52753,Lada,Vesta,Gasoline,,Used,8000.0,106.0,2017,under 100k
42000,Mitsubishi,Space Star,Gasoline,Manual,Used,8000.0,80.0,2017,under 50k
46073,Ford,Fiesta,Gasoline,Manual,Used,8090.0,71.0,2017,under 50k
16000,Toyota,Aygo,Gasoline,Manual,Used,8100.0,69.0,2017,under 50k
27547,Fiat,500,Gasoline,Manual,Used,8190.0,69.0,2017,under 50k
28323,Fiat,500,Gasoline,Manual,Used,8190.0,69.0,2017,under 50k
6761,Volkswagen,Caddy,Gasoline,Manual,Used,19490.0,125.0,2018,under 50k
44626,Skoda,Octavia,Gasoline,Manual,Used,19940.0,179.0,2018,under 50k
35000,Honda,Civic,Gasoline,Manual,Used,19950.0,182.0,2018,under 50k
23100,Mitsubishi,Eclipse Cross,Gasoline,Manual,Used,21490.0,163.0,2018,under 50k
29658,Opel,Grandland X,Diesel,Automatic,Used,21680.0,120.0,2018,under 50k
86886,Volkswagen,Passat Variant,Diesel,Automatic,Used,24869.0,239.0,2018,under 100k
47000,Jaguar,XF,Gasoline,Automatic,Used,24950.0,200.0,2018,under 50k
37076,Skoda,Octavia,Gasoline,Automatic,Used,27890.0,245.0,2018,under 50k
51136,Volkswagen,Touareg,Diesel,Automatic,Used,28780.0,204.0,2018,under 100k
32900,Volkswagen,Passat Alltrack,Diesel,Automatic,Used,29990.0,190.0,2018,under 50k
26890,Audi,A7,Diesel,Automatic,Used,41830.0,326.0,2018,under 50k
62302,Dacia,Sandero,Gasoline,Manual,Used,4700.0,73.0,2018,under 100k
3500,Others,,Electric,Manual,Used,5500.0,38.0,2018,under 50k
84000,Fiat,Punto,Gasoline,Manual,Used,5990.0,69.0,2018,under 100k
17896,Mitsubishi,Space Star,Gasoline,Manual,Used,6490.0,71.0,2018,under 50k
78000,Volkswagen,up!,Gasoline,Manual,Used,6490.0,60.0,2018,under 100k
191533,Opel,Combo,Diesel,Manual,Used,6722.0,105.0,2018,under 200k
84800,Skoda,Citigo,Gasoline,Manual,Used,6850.0,60.0,2018,under 100k
62608,Volkswagen,up!,Gasoline,Manual,Used,6930.0,60.0,2018,under 100k
8100,Mercedes-Benz,E 300,Electric/Diesel,Automatic,Demonstration,45890.0,194.0,2019,under 50k
50307,Audi,Q5,Diesel,Automatic,Used,45950.0,231.0,2019,under 100k
26493,Mercedes-Benz,E 450,Gasoline,Automatic,Used,46777.0,367.0,2019,under 50k
70500,Lexus,RX 450h,Electric/Gasoline,Automatic,Used,47490.0,313.0,2019,under 100k
14584,Audi,A6,Gasoline,Automatic,Used,48860.0,245.0,2019,under 50k
60548,Mercedes-Benz,E 400,Diesel,Automatic,Used,48977.0,340.0,2019,under 100k
7441,Volvo,XC60,Diesel,Automatic,Demonstration,49990.0,190.0,2019,under 50k
34444,Audi,RS3,Gasoline,Automatic,Used,51980.0,400.0,2019,under 50k
24350,Volkswagen,Touareg,Diesel,Automatic,Used,56450.0,286.0,2019,under 50k
15690,Volkswagen,Touareg,Diesel,Automatic,Employee's car,61950.0,286.0,2019,under 50k
2300,Volvo,XC60,Electric/Gasoline,Automatic,Demonstration,64800.0,392.0,2019,under 50k
12100,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,66890.0,286.0,2019,under 50k
28744,Volkswagen,T6 California,Diesel,Automatic,Used,74990.0,199.0,2019,under 50k
14500,Volkswagen,T6 California,Diesel,Automatic,Used,77905.0,199.0,2019,under 50k
8770,Jaguar,F-Pace,Gasoline,Automatic,Used,79980.0,551.0,2019,under 50k
23864,Ford,Fiesta,Gasoline,Manual,Employee's car,12970.0,95.0,2020,under 50k
25885,Ford,Fiesta,Gasoline,Manual,Employee's car,12980.0,95.0,2020,under 50k
5,Renault,Clio,Gasoline,Manual,Pre-registered,12995.0,101.0,2020,under 50k
19990,Ford,Fiesta,Gasoline,Manual,Employee's car,13330.0,95.0,2020,under 50k
2438,SEAT,Ibiza,Gasoline,Manual,Demonstration,13950.0,80.0,2020,under 50k
50,SEAT,Arona,Gasoline,Manual,Pre-registered,14490.0,95.0,2020,under 50k
18805,Ford,EcoSport,Gasoline,Manual,Employee's car,14990.0,101.0,2020,under 50k
9990,Ford,EcoSport,Gasoline,Manual,Employee's car,15490.0,101.0,2020,under 50k
18365,Ford,EcoSport,Gasoline,Manual,Employee's car,15790.0,101.0,2020,under 50k
23560,Ford,Fiesta,Gasoline,Manual,Employee's car,15880.0,125.0,2020,under 50k
9990,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,15970.0,125.0,2020,under 50k
6315,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,16450.0,125.0,2020,under 50k
4246,Mazda,2,Gasoline,Manual,Demonstration,16880.0,90.0,2020,under 50k
11570,Ford,Focus,Diesel,Manual,Employee's car,19390.0,150.0,2020,under 50k
7360,Ford,Focus,Diesel,Manual,Employee's car,19790.0,150.0,2020,under 50k
5050,Ford,Focus,Diesel,Manual,Employee's car,19970.0,150.0,2020,under 50k
8125,Ford,Focus,Diesel,Manual,Employee's car,19990.0,150.0,2020,under 50k
50,Ford,Puma,Gasoline,Manual,Pre-registered,19990.0,125.0,2020,under 50k
5050,Ford,Focus,Diesel,Manual,Employee's car,20385.0,150.0,2020,under 50k
135000,smart,forTwo,Diesel,Automatic,Used,3940.0,54.0,2011,under 150k
234730,Opel,Astra,Diesel,Automatic,Used,3949.0,160.0,2011,over 200k
42571,Hyundai,i10,Gasoline,Manual,Used,3950.0,69.0,2011,under 50k
368777,Volkswagen,Caddy,CNG,Manual,Used,3950.0,109.0,2011,over 200k
130274,Ford,C-Max,Gasoline,Manual,Used,3950.0,150.0,2011,under 150k
107517,Hyundai,i10,Gasoline,Manual,Used,3950.0,67.0,2011,under 150k
199726,Skoda,Roomster,Diesel,Manual,Used,3980.0,90.0,2011,under 200k
178304,Ford,Focus,Diesel,Manual,Used,3990.0,109.0,2011,under 200k
213990,Hyundai,i30,Diesel,Manual,Used,3990.0,90.0,2011,over 200k
103000,Hyundai,i10,Gasoline,Manual,Used,3990.0,69.0,2011,under 150k
416000,Opel,Insignia,Diesel,Manual,Used,3990.0,160.0,2011,over 200k
104500,Nissan,Note,Gasoline,Manual,Used,3990.0,88.0,2011,under 150k
169500,Renault,Megane,Diesel,Manual,Used,3990.0,106.0,2011,under 200k
43000,Hyundai,i10,Gasoline,Manual,Used,3990.0,69.0,2011,under 50k
51174,Fiat,Panda,Gasoline,Manual,Used,3990.0,69.0,2011,under 100k
199000,Opel,Astra,Diesel,Manual,Used,3999.0,110.0,2011,under 200k
110000,smart,forTwo,Gasoline,Automatic,Used,3999.0,61.0,2011,under 150k
99121,Peugeot,206,Gasoline,Manual,Used,3999.0,60.0,2011,under 100k
202000,Ford,Focus,Diesel,Manual,Used,3999.0,95.0,2011,over 200k
93000,smart,forTwo,Gasoline,Automatic,Used,4795.0,71.0,2012,under 100k
131663,Ford,Fiesta,Gasoline,Manual,Used,4799.0,60.0,2012,under 150k
137500,Volkswagen,up!,Gasoline,Manual,Used,4800.0,75.0,2012,under 150k
122600,Peugeot,207,Gasoline,Manual,Used,4800.0,120.0,2012,under 150k
81698,Volkswagen,up!,Gasoline,Manual,Used,4804.0,60.0,2012,under 100k
87000,Opel,Corsa,Gasoline,Manual,Used,4850.0,69.0,2012,under 100k
89000,Kia,Picanto,Gasoline,Manual,Used,4870.0,69.0,2012,under 100k
26147,Renault,Twingo,Gasoline,Manual,Used,4890.0,75.0,2012,under 50k
81500,Toyota,Aygo,Gasoline,Manual,Used,4899.0,68.0,2012,under 100k
119600,Ford,Fiesta,Gasoline,Manual,Used,4900.0,82.0,2012,under 150k
153289,Hyundai,i30,LPG,Manual,Used,4900.0,109.0,2012,under 200k
322418,Skoda,Octavia,Diesel,Automatic,Used,4900.0,140.0,2012,over 200k
52000,Ford,Fiesta,Gasoline,Automatic,Used,4900.0,97.0,2012,under 100k
56000,Ford,Ka/Ka+,Gasoline,Manual,Used,4900.0,69.0,2012,under 100k
276000,Audi,A3,Diesel,Manual,Used,4900.0,140.0,2012,over 200k
215000,Ford,Focus,Diesel,Manual,Used,4900.0,116.0,2012,over 200k
159999,Fiat,Doblo,Diesel,Manual,Used,4900.0,90.0,2012,under 200k
81000,Toyota,Aygo,Gasoline,Manual,Used,4900.0,68.0,2012,under 100k
120185,SEAT,Ibiza,Diesel,Manual,Used,4948.0,105.0,2012,under 150k
116000,SEAT,Ibiza,Gasoline,Manual,Used,4950.0,86.0,2012,under 150k
99000,Ford,Ka/Ka+,Gasoline,Manual,Used,4999.0,69.0,2013,under 100k
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999.0,128.0,2013,under 200k
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999.0,69.0,2013,under 100k
42000,Hyundai,i20,Gasoline,Manual,Used,4999.0,86.0,2013,under 50k
85571,Kia,Rio,Gasoline,Manual,Used,5000.0,86.0,2013,under 100k
473000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5000.0,136.0,2013,over 200k
68900,Ford,Ka/Ka+,Gasoline,Manual,Used,5100.0,69.0,2013,under 100k
73350,Skoda,Citigo,Gasoline,Manual,Used,5180.0,60.0,2013,under 100k
124000,Ford,Fiesta,Diesel,Manual,Used,5200.0,75.0,2013,under 150k
162300,Opel,Adam,Gasoline,Manual,Used,5200.0,69.0,2013,under 200k
38220,Toyota,Aygo,Gasoline,Manual,Used,5200.0,68.0,2013,under 50k
109500,Kia,Rio,Gasoline,Manual,Used,5200.0,86.0,2013,under 150k
115000,Citroen,DS3,Gasoline,Manual,Used,5200.0,120.0,2013,under 150k
94000,SEAT,Ibiza,Gasoline,Manual,Used,5200.0,69.0,2013,under 100k
74000,Dacia,Logan,Gasoline,Manual,Used,5200.0,90.0,2013,under 100k
150000,Kia,Rio,Gasoline,Manual,Used,5200.0,86.0,2013,under 150k
58200,Ford,Fiesta,Gasoline,Manual,Used,5200.0,60.0,2013,under 100k
150000,Kia,Venga,Diesel,Manual,Used,5200.0,90.0,2013,under 150k
78000,Ford,Ka/Ka+,Gasoline,Manual,Used,5250.0,69.0,2013,under 100k
95000,Dacia,Sandero,Gasoline,Manual,Used,5250.0,90.0,2013,under 100k
50500,Ford,Fiesta,Gasoline,Manual,Used,5990.0,60.0,2015,under 100k
50531,smart,forTwo,Gasoline,Automatic,Used,5990.0,71.0,2015,under 100k
55650,Mitsubishi,Space Star,Gasoline,Manual,Used,5990.0,71.0,2015,under 100k
42000,SEAT,Mii,Gasoline,Manual,Used,5990.0,60.0,2015,under 50k
174418,SEAT,Ibiza,Diesel,Manual,Used,5990.0,105.0,2015,under 200k
179850,Ford,Focus,Diesel,Manual,Used,5999.0,120.0,2015,under 200k
54777,Ford,Fiesta,Gasoline,Manual,Used,5999.0,60.0,2015,under 100k
37200,Skoda,Citigo,Gasoline,Manual,Used,6000.0,60.0,2015,under 50k
45000,smart,forTwo,Gasoline,Manual,Used,6000.0,71.0,2015,under 50k
93000,Fiat,Punto Evo,Gasoline,Manual,Used,6000.0,69.0,2015,under 100k
118000,Skoda,Fabia,Diesel,Manual,Used,6000.0,90.0,2015,under 150k
100000,Hyundai,i10,Gasoline,Manual,Used,6180.0,87.0,2015,under 100k
79100,Nissan,Micra,Gasoline,Manual,Used,6199.0,80.0,2015,under 100k
87370,Skoda,Fabia,Gasoline,Manual,Used,6199.0,86.0,2015,under 100k
157300,Fiat,Punto Evo,Gasoline,Manual,Used,6200.0,77.0,2015,under 200k
61880,Renault,Twingo,Gasoline,Manual,Used,6200.0,71.0,2015,under 100k
45000,Nissan,Micra,Gasoline,Manual,Used,6200.0,80.0,2015,under 50k
36018,Mitsubishi,Space Star,Gasoline,Manual,Used,6222.0,,2015,under 50k
132000,Ford,Fiesta,Diesel,Manual,Used,6250.0,95.0,2015,under 150k
77559,Opel,Corsa,Gasoline,Manual,Used,6290.0,69.0,2015,under 100k
42000,Ford,Kuga,Gasoline,Manual,Used,13790.0,120.0,2016,under 50k
147000,BMW,320,Diesel,Manual,Used,13999.0,190.0,2016,under 150k
88250,Opel,Astra,Diesel,Manual,Used,14390.0,136.0,2016,under 100k
106000,Opel,Zafira,Diesel,Automatic,Used,14750.0,170.0,2016,under 150k
46100,Opel,Mokka,Diesel,Manual,Used,14950.0,136.0,2016,under 50k
52500,Opel,Mokka,Diesel,Manual,Used,15250.0,136.0,2016,under 100k
142000,BMW,330,Diesel,Automatic,Used,16490.0,258.0,2016,under 150k
38500,Volkswagen,Touran,Gasoline,Manual,Used,16500.0,110.0,2016,under 50k
136498,Ford,S-Max,Diesel,Automatic,Used,18450.0,179.0,2016,under 150k
112300,Audi,A4,Diesel,Automatic,Used,18450.0,190.0,2016,under 150k
12600,Ford,Transit Custom,Diesel,Manual,Used,19900.0,155.0,2016,under 50k
210000,BMW,530,Diesel,Automatic,Used,19900.0,258.0,2016,over 200k
9350,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,19950.0,122.0,2016,under 50k
34300,Mercedes-Benz,A 160,Gasoline,Automatic,Used,20899.0,102.0,2016,under 50k
139500,BMW,430,Diesel,Automatic,Used,21700.0,258.0,2016,under 150k
133500,Audi,A6,Diesel,Automatic,Used,22350.0,272.0,2016,under 150k
93500,BMW,520,Diesel,Automatic,Used,23999.0,184.0,2016,under 100k
93500,BMW,520,Diesel,Automatic,Used,23999.0,184.0,2016,under 100k
188500,BMW,535,Diesel,Automatic,Used,24499.0,313.0,2016,under 200k
98500,Volkswagen,T6 Multivan,Diesel,Manual,Used,28850.0,102.0,2016,under 100k
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888.0,194.0,2017,under 50k
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888.0,194.0,2017,under 100k
49000,Ford,Focus,Gasoline,Manual,Used,30900.0,349.0,2017,under 50k
49500,Mercedes-Benz,C 250,Gasoline,Automatic,Used,31290.0,211.0,2017,under 50k
59658,Mercedes-Benz,C 300,Gasoline,Automatic,Used,31487.0,245.0,2017,under 100k
27000,Ford,Kuga,Diesel,Automatic,Used,31690.0,179.0,2017,under 50k
53501,Volvo,XC60,Diesel,Automatic,Used,31899.0,190.0,2017,under 100k
67000,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,31900.0,381.0,2017,under 100k
50000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,32666.0,204.0,2017,under 50k
27491,Ford,Focus,Gasoline,Manual,Used,32900.0,349.0,2017,under 50k
45000,Audi,S3,Gasoline,Automatic,Used,32900.0,310.0,2017,under 50k
71494,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32980.0,258.0,2017,under 100k
36977,Volvo,V90 Cross Country,Gasoline,Automatic,Used,33280.0,254.0,2017,under 50k
22181,Volvo,XC60,Diesel,Automatic,Used,33590.0,220.0,2017,under 50k
29973,Audi,A4,Gasoline,Automatic,Used,33650.0,252.0,2017,under 50k
86900,Volvo,XC90,Diesel,Automatic,Used,33749.0,235.0,2017,under 100k
86419,Audi,Q5,Diesel,Automatic,Used,33920.0,190.0,2017,under 100k
113000,Audi,SQ5,Diesel,Automatic,Used,33990.0,326.0,2017,under 150k
43990,Volvo,XC60,Diesel,Automatic,Used,34760.0,220.0,2017,under 50k
38951,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,36490.0,204.0,2017,under 50k
32000,Cupra,Ateca,Gasoline,Automatic,Used,33900.0,300.0,2018,under 50k
125000,Mercedes-Benz,V 220,Diesel,Automatic,Used,33980.0,163.0,2018,under 150k
51050,BMW,520,Diesel,Automatic,Used,33990.0,190.0,2018,under 100k
87107,Audi,A6,Diesel,Automatic,Used,34400.0,272.0,2018,under 100k
27586,Audi,A5,Gasoline,Automatic,Used,34589.0,190.0,2018,under 50k
74426,Audi,Q5,Diesel,Automatic,Used,34820.0,163.0,2018,under 100k
87582,Audi,A5,Diesel,Automatic,Used,34820.0,218.0,2018,under 100k
54000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,34900.0,211.0,2018,under 100k
107496,Volvo,XC90,Diesel,Automatic,Used,34980.0,235.0,2018,under 150k
45726,Ford,Edge,Diesel,Automatic,Used,34990.0,209.0,2018,under 50k
18202,Ford,Edge,Diesel,Automatic,Used,34990.0,209.0,2018,under 50k
99862,Audi,A6,Diesel,Automatic,Used,35740.0,326.0,2018,under 100k
36605,Volvo,V60,Gasoline,Automatic,Used,35989.0,250.0,2018,under 50k
32950,Volvo,V90 Cross Country,Diesel,Automatic,Used,36450.0,235.0,2018,under 50k
84689,Audi,A6,Diesel,Automatic,Used,36550.0,320.0,2018,under 100k
30797,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,36770.0,211.0,2018,under 50k
42109,Volkswagen,Tiguan,Gasoline,Automatic,Used,36880.0,220.0,2018,under 50k
23123,Mercedes-Benz,E 200,Gasoline,Automatic,Used,36880.0,184.0,2018,under 50k
10827,Audi,S3,Gasoline,Automatic,Used,36900.0,310.0,2018,under 50k
33000,Audi,S3,Gasoline,Automatic,Used,36900.0,310.0,2018,under 50k
10197,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27480.0,245.0,2019,under 50k
10,Hyundai,Ioniq,Electric,Manual,Demonstration,27670.0,120.0,2019,under 50k
15243,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27890.0,245.0,2019,under 50k
15500,Audi,A3,Gasoline,Manual,Used,27940.0,150.0,2019,under 50k
14900,Ford,Galaxy,Diesel,Automatic,Used,27950.0,150.0,2019,under 50k
26175,Mercedes-Benz,C 220,Diesel,Automatic,Used,27990.0,194.0,2019,under 50k
15000,Toyota,Camry,Electric/Gasoline,Automatic,Used,27990.0,218.0,2019,under 50k
14355,Hyundai,Tucson,Gasoline,Automatic,Used,27991.0,177.0,2019,under 50k
28458,Renault,Talisman,Gasoline,Automatic,Used,28401.0,224.0,2019,under 50k
34464,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28450.0,245.0,2019,under 50k
22422,Volkswagen,Tiguan,Gasoline,Automatic,Used,28480.0,190.0,2019,under 50k
5,Kia,Optima,Gasoline,Automatic,Demonstration,28590.0,179.0,2019,under 50k
28933,Kia,Optima,Gasoline,Automatic,Demonstration,28690.0,238.0,2019,under 50k
20302,Ford,Galaxy,Diesel,Manual,Used,28711.0,190.0,2019,under 50k
17894,Volkswagen,T6.1 Transporter,Diesel,Manual,Used,28718.0,114.0,2019,under 50k
9900,Audi,A4,Diesel,Automatic,Used,28750.0,136.0,2019,under 50k
8191,Audi,Q2,Diesel,Automatic,Used,28850.0,150.0,2019,under 50k
13399,Volkswagen,Tiguan,Diesel,Manual,Used,28870.0,150.0,2019,under 50k
10193,Ford,Kuga,Diesel,Automatic,Used,28950.0,179.0,2019,under 50k
25929,Ford,Kuga,Diesel,Automatic,Used,28990.0,179.0,2019,under 50k
17908,Ford,Puma,Gasoline,Manual,Employee's car,20750.0,125.0,2020,under 50k
3437,Ford,EcoSport,Diesel,Manual,Used,20750.0,125.0,2020,under 50k
4600,Renault,Megane,Gasoline,Manual,Demonstration,20780.0,140.0,2020,under 50k
10,Mazda,CX-30,Gasoline,Manual,Pre-registered,20790.0,122.0,2020,under 50k
14700,SEAT,Leon,Gasoline,Automatic,Employee's car,20830.0,150.0,2020,under 50k
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900.0,131.0,2020,under 50k
5962,Opel,Crossland X,Gasoline,Automatic,Used,20950.0,131.0,2020,under 50k
7300,Ford,Puma,Gasoline,Manual,Employee's car,20950.0,125.0,2020,under 50k
10,Ford,Fiesta,Electric/Gasoline,Manual,Demonstration,20950.0,125.0,2020,under 50k
3800,Renault,Megane,Gasoline,Manual,Demonstration,20980.0,140.0,2020,under 50k
3078,Ford,Puma,Gasoline,Manual,Employee's car,20999.0,125.0,2020,under 50k
3352,Ford,EcoSport,Diesel,Manual,Used,21220.0,125.0,2020,under 50k
10,Hyundai,Ioniq,Electric/Gasoline,Automatic,Demonstration,21250.0,105.0,2020,under 50k
2585,Ford,Puma,Gasoline,Manual,Employee's car,21298.0,125.0,2020,under 50k
2248,Ford,Focus,Electric/Gasoline,Manual,Used,21450.0,125.0,2020,under 50k
29,Ford,Puma,Gasoline,Automatic,Used,21490.0,125.0,2020,under 50k
18595,Ford,Focus,Gasoline,Manual,Used,21490.0,150.0,2020,under 50k
9306,Ford,Puma,Gasoline,Manual,Employee's car,21498.0,125.0,2020,under 50k
10,Hyundai,i30,Gasoline,Automatic,Demonstration,21540.0,140.0,2020,under 50k
6500,SEAT,Ateca,Gasoline,Manual,Demonstration,21550.0,116.0,2020,under 50k
5,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,36870.0,179.0,2021,under 50k
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,36990.0,280.0,2021,under 50k
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,37550.0,280.0,2021,under 50k
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970.0,230.0,2021,under 50k
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970.0,230.0,2021,under 50k
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980.0,150.0,2021,under 50k
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980.0,150.0,2021,under 50k
18,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37988.0,230.0,2021,under 50k
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Demonstration,38387.0,230.0,2021,under 50k
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,38440.0,265.0,2021,under 50k
12,Ford,Tourneo Custom,Diesel,Manual,Used,39850.0,185.0,2021,under 50k
5,Jeep,Compass,Electric/Gasoline,Automatic,Demonstration,39890.0,179.0,2021,under 50k
12,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,39988.0,179.0,2021,under 50k
2900,Cupra,Leon,Electric/Gasoline,Automatic,Used,39990.0,245.0,2021,under 50k
2500,Cupra,Formentor,Electric/Gasoline,Automatic,Demonstration,39990.0,245.0,2021,under 50k
1500,Cupra,Ateca,Gasoline,Automatic,Employee's car,40499.0,300.0,2021,under 50k
2500,Opel,Grandland X,Electric/Gasoline,Automatic,Used,40780.0,300.0,2021,under 50k
2222,Peugeot,5008,Gasoline,Automatic,Demonstration,40840.0,181.0,2021,under 50k
10,Ford,Ranger,Diesel,Automatic,Used,40850.0,212.0,2021,under 50k
10,Citroen,Spacetourer,Diesel,Automatic,Pre-registered,40890.0,177.0,2021,under 50k
177000,Renault,Megane,Diesel,Manual,Used,3990.0,90.0,2011,under 200k
177000,Ford,Focus,Diesel,Manual,Used,3999.0,109.0,2011,under 200k
110000,smart,forTwo,Gasoline,Automatic,Used,3999.0,61.0,2011,under 150k
83223,Peugeot,207,Gasoline,Manual,Used,3999.0,95.0,2011,under 100k
69000,Renault,Clio,Gasoline,Manual,Used,3999.0,75.0,2011,under 100k
162300,Opel,Astra,Gasoline,Manual,Used,3999.0,101.0,2011,under 200k
144000,Mercedes-Benz,A 180,Diesel,Manual,Used,3999.0,109.0,2011,under 150k
46850,Suzuki,Alto,Gasoline,,Used,3999.0,68.0,2011,under 50k
168000,Hyundai,i30,Diesel,Manual,Used,3999.0,90.0,2011,under 200k
500000,Volkswagen,Touran,Diesel,Manual,Used,3999.0,105.0,2011,over 200k
181701,Opel,Meriva,Diesel,Manual,Used,3999.0,110.0,2011,under 200k
99800,SEAT,Ibiza,Gasoline,Manual,Used,4000.0,69.0,2011,under 100k
145000,Citroen,C3,Gasoline,Manual,Used,4000.0,73.0,2011,under 150k
54071,Hyundai,i10,Gasoline,Manual,Used,4099.0,69.0,2011,under 100k
176000,Suzuki,Swift,Diesel,Manual,Used,4200.0,75.0,2011,under 200k
30500,Peugeot,207,Gasoline,Manual,Used,4200.0,95.0,2011,under 50k
434000,Skoda,Superb,Diesel,Automatic,Used,4200.0,170.0,2011,over 200k
306000,Fiat,Scudo,Diesel,Manual,Used,4200.0,136.0,2011,over 200k
62000,Fiat,Panda,Gasoline,Manual,Used,4200.0,69.0,2011,under 100k
144134,Hyundai,i30,Diesel,Manual,Used,4490.0,90.0,2012,under 150k
130000,Fiat,500,Gasoline,Manual,Used,4490.0,69.0,2012,under 150k
43000,Hyundai,i10,Gasoline,Manual,Used,4490.0,69.0,2012,under 50k
264038,Volkswagen,Golf,Diesel,Manual,Used,4490.0,105.0,2012,over 200k
79000,Renault,Clio,Gasoline,Manual,Used,4490.0,75.0,2012,under 100k
77709,Nissan,Micra,Gasoline,Manual,Used,4490.0,80.0,2012,under 100k
110474,Peugeot,207,Gasoline,Manual,Used,4499.0,95.0,2012,under 150k
168000,Peugeot,308,Diesel,Manual,Used,4499.0,111.0,2012,under 200k
79500,Opel,Corsa,Gasoline,Manual,Used,4499.0,69.0,2012,under 100k
